CUST_ID,SEGMENT_NAME,FRAUD_RISK_SCORE,FRAUD_TIER,CASH_DOMINANT_FLAG,OVERLIMIT_FLAG,ANOMALY_FLAG
C14346,Revolvers,12.98,LOW_RISK,1,0,0
C14347,Dormant/Low Engagement,14.28,LOW_RISK,0,0,0
C14348,Revolvers,12.75,LOW_RISK,1,0,0
C14349,Dormant/Low Engagement,26.95,LOW_RISK,0,0,0
C14350,Cash Advance Users,53.48,MEDIUM_RISK,0,0,0
C14351,Revolvers,11.82,LOW_RISK,0,1,0
C14352,Dormant/Low Engagement,2.18,LOW_RISK,0,0,0
C14353,Transactors,35.77,LOW_RISK,0,0,0
C14354,Revolvers,6.0,HIGH_RISK,1,0,0
C14355,Revolvers,8.45,LOW_RISK,1,0,0
C14356,Revolvers,13.37,LOW_RISK,0,0,0
C14357,Revolvers,19.43,LOW_RISK,1,0,0
C14358,Transactors,24.09,LOW_RISK,0,0,0
C14359,Revolvers,11.67,LOW_RISK,1,0,0
C14360,Revolvers,12.07,HIGH_RISK,0,1,0
C14361,Dormant/Low Engagement,8.48,LOW_RISK,0,0,0
C14362,Revolvers,18.9,LOW_RISK,0,1,0
C14363,Transactors,14.87,LOW_RISK,0,0,0
C14364,Dormant/Low Engagement,8.27,LOW_RISK,0,0,0
C14365,Dormant/Low Engagement,17.79,LOW_RISK,0,0,0
C14366,Dormant/Low Engagement,12.27,LOW_RISK,0,0,0
C14367,Cash Advance Users,30.03,LOW_RISK,1,0,0
C14368,Revolvers,12.9,LOW_RISK,0,1,0
C14369,Revolvers,21.44,LOW_RISK,0,0,0
C14370,Cash Advance Users,42.15,HIGH_RISK,1,0,0
C14371,Revolvers,7.23,LOW_RISK,1,0,0
C14372,Dormant/Low Engagement,7.73,LOW_RISK,0,0,0
C14373,Dormant/Low Engagement,8.14,LOW_RISK,0,0,0
C14374,Revolvers,17.43,LOW_RISK,1,0,0
C14375,Dormant/Low Engagement,11.04,LOW_RISK,0,0,0
C14376,Dormant/Low Engagement,6.0,LOW_RISK,0,0,0
C14377,Dormant/Low Engagement,5.74,LOW_RISK,0,0,0
C14378,Transactors,45.55,LOW_RISK,0,0,0
C14379,Dormant/Low Engagement,3.52,LOW_RISK,0,0,0
C14380,Dormant/Low Engagement,6.68,LOW_RISK,0,0,0
C14381,Cash Advance Users,32.97,LOW_RISK,1,0,0
C14382,Transactors,39.03,LOW_RISK,0,0,0
C14383,Revolvers,15.14,LOW_RISK,0,1,0
C14384,Transactors,30.22,LOW_RISK,0,0,0
C14385,Dormant/Low Engagement,3.45,LOW_RISK,0,0,0
C14386,Revolvers,15.46,LOW_RISK,1,0,0
C14387,Transactors,9.97,LOW_RISK,0,0,0
C14388,Revolvers,11.66,LOW_RISK,0,1,0
C14389,Dormant/Low Engagement,9.46,LOW_RISK,0,0,0
C14390,Cash Advance Users,22.74,LOW_RISK,0,0,0
C14391,Cash Advance Users,36.19,LOW_RISK,1,0,0
C14392,Revolvers,7.31,LOW_RISK,1,0,0
C14393,Revolvers,15.7,LOW_RISK,1,0,0
C14394,Transactors,34.18,LOW_RISK,0,0,0
C14395,Dormant/Low Engagement,2.34,LOW_RISK,0,0,0
C14396,Revolvers,9.11,LOW_RISK,1,0,0
C14397,Revolvers,9.75,LOW_RISK,1,0,0
C14398,Dormant/Low Engagement,4.59,LOW_RISK,0,0,0
C14399,Dormant/Low Engagement,12.56,LOW_RISK,0,0,0
C14400,Transactors,73.24,MEDIUM_RISK,0,0,1
C14401,Transactors,40.07,LOW_RISK,0,1,0
C14402,Revolvers,26.06,LOW_RISK,0,0,0
C14403,Transactors,22.05,LOW_RISK,0,0,0
C14404,Revolvers,11.19,LOW_RISK,1,0,0
C14405,Transactors,29.94,LOW_RISK,0,0,0
C14406,Dormant/Low Engagement,8.38,LOW_RISK,0,0,0
C14407,Dormant/Low Engagement,18.44,LOW_RISK,0,0,0
C14408,Dormant/Low Engagement,6.51,LOW_RISK,0,0,0
C14409,Transactors,22.68,LOW_RISK,0,0,0
C14410,Revolvers,12.35,LOW_RISK,0,0,0
C14411,Revolvers,24.36,HIGH_RISK,1,0,0
C14412,Dormant/Low Engagement,8.62,LOW_RISK,0,0,0
C14413,Revolvers,13.95,LOW_RISK,1,0,0
C14414,Transactors,49.05,LOW_RISK,0,0,0
C14415,Dormant/Low Engagement,14.01,LOW_RISK,0,0,0
C14416,Revolvers,21.0,LOW_RISK,0,0,0
C14417,Transactors,47.57,LOW_RISK,0,0,0
C14418,Dormant/Low Engagement,2.75,LOW_RISK,0,0,0
C14419,Cash Advance Users,48.03,LOW_RISK,1,0,0
C14421,Revolvers,7.71,LOW_RISK,1,0,0
C14422,Revolvers,12.51,LOW_RISK,0,0,0
C14423,Transactors,24.31,LOW_RISK,0,0,0
C14424,Revolvers,8.97,LOW_RISK,1,0,0
C14425,Transactors,19.95,LOW_RISK,0,0,0
C14426,Revolvers,28.24,LOW_RISK,0,1,0
C14427,Dormant/Low Engagement,9.23,LOW_RISK,0,0,0
C14428,Dormant/Low Engagement,3.39,LOW_RISK,0,0,0
C14429,Dormant/Low Engagement,8.44,LOW_RISK,0,0,0
C14430,Dormant/Low Engagement,5.71,LOW_RISK,0,0,0
C14431,Cash Advance Users,24.91,HIGH_RISK,1,1,0
C14432,Dormant/Low Engagement,23.46,LOW_RISK,0,0,0
C14433,Revolvers,8.72,LOW_RISK,1,0,0
C14434,Dormant/Low Engagement,2.09,LOW_RISK,0,0,0
C14435,Cash Advance Users,32.15,LOW_RISK,1,0,0
C14436,Cash Advance Users,41.0,LOW_RISK,1,0,0
C14437,Revolvers,7.6,LOW_RISK,1,0,0
C14439,Revolvers,12.03,LOW_RISK,0,0,0
C14440,Revolvers,16.31,LOW_RISK,1,0,0
C14441,Revolvers,9.47,LOW_RISK,1,0,0
C14442,Revolvers,25.34,HIGH_RISK,1,0,0
C14443,Dormant/Low Engagement,10.61,LOW_RISK,0,0,0
C14444,Dormant/Low Engagement,7.48,LOW_RISK,0,0,0
C14445,Revolvers,7.22,HIGH_RISK,1,0,0
C14447,Transactors,41.17,LOW_RISK,0,0,0
C14448,Dormant/Low Engagement,4.22,LOW_RISK,0,0,0
C14449,Revolvers,21.44,LOW_RISK,1,0,0
C14450,Revolvers,24.33,LOW_RISK,1,0,0
C14451,Revolvers,24.06,LOW_RISK,1,0,0
C14452,Revolvers,30.24,LOW_RISK,1,0,0
C14453,Revolvers,39.62,LOW_RISK,1,0,0
C14455,Transactors,26.27,LOW_RISK,0,0,0
C14456,Dormant/Low Engagement,8.52,LOW_RISK,0,0,0
C14457,Dormant/Low Engagement,5.23,LOW_RISK,0,0,0
C14458,Revolvers,15.16,LOW_RISK,0,1,0
C14459,Revolvers,16.74,LOW_RISK,1,0,0
C14460,Dormant/Low Engagement,4.79,LOW_RISK,0,0,0
C14461,Dormant/Low Engagement,9.03,LOW_RISK,0,0,0
C14462,Cash Advance Users,38.29,HIGH_RISK,1,1,0
C14463,Dormant/Low Engagement,2.61,LOW_RISK,0,0,0
C14464,Dormant/Low Engagement,7.62,LOW_RISK,0,0,0
C14465,Dormant/Low Engagement,10.73,LOW_RISK,0,0,0
C14466,Transactors,16.54,LOW_RISK,0,0,0
C14467,Dormant/Low Engagement,14.24,LOW_RISK,0,0,0
C14468,Revolvers,12.09,LOW_RISK,0,0,0
C14469,Revolvers,11.14,LOW_RISK,1,0,0
C14470,Cash Advance Users,43.57,HIGH_RISK,0,0,0
C14471,Cash Advance Users,37.62,LOW_RISK,1,0,0
C14472,Revolvers,37.21,HIGH_RISK,0,1,0
C14473,Revolvers,12.16,LOW_RISK,1,0,0
C14474,Dormant/Low Engagement,9.0,LOW_RISK,0,0,0
C14475,Dormant/Low Engagement,7.1,LOW_RISK,0,0,0
C14476,Dormant/Low Engagement,3.05,LOW_RISK,0,0,0
C14477,Dormant/Low Engagement,3.41,LOW_RISK,0,0,0
C14478,Cash Advance Users,33.89,LOW_RISK,1,0,0
C14479,Revolvers,7.65,LOW_RISK,1,0,0
C14480,Dormant/Low Engagement,33.19,LOW_RISK,0,0,0
C14481,Revolvers,9.06,LOW_RISK,1,0,0
C14482,Transactors,36.52,LOW_RISK,0,0,0
C14483,Revolvers,8.19,LOW_RISK,1,0,0
C14484,Revolvers,7.36,HIGH_RISK,1,1,0
C14485,Cash Advance Users,30.97,LOW_RISK,1,0,0
C14486,Transactors,15.04,LOW_RISK,0,0,0
C14487,Dormant/Low Engagement,16.89,LOW_RISK,0,0,0
C14488,Dormant/Low Engagement,8.06,LOW_RISK,0,0,0
C14489,Revolvers,24.37,HIGH_RISK,1,1,0
C14490,Cash Advance Users,55.92,MEDIUM_RISK,1,0,0
C14492,Transactors,18.12,LOW_RISK,0,0,0
C14493,Dormant/Low Engagement,14.84,LOW_RISK,0,0,0
C14494,Transactors,31.75,LOW_RISK,0,0,0
C14495,Revolvers,7.61,HIGH_RISK,1,1,0
C14496,Dormant/Low Engagement,0.89,LOW_RISK,0,0,0
C14497,Transactors,19.4,LOW_RISK,0,0,0
C14498,Transactors,16.64,LOW_RISK,0,0,0
C14499,Transactors,64.59,MEDIUM_RISK,0,1,1
C14500,Revolvers,6.76,LOW_RISK,1,0,0
C14501,Dormant/Low Engagement,11.77,LOW_RISK,0,0,0
C14502,Dormant/Low Engagement,9.54,LOW_RISK,0,0,0
C14503,Cash Advance Users,40.68,LOW_RISK,1,0,0
C14504,Dormant/Low Engagement,1.58,LOW_RISK,0,0,0
C14505,Cash Advance Users,54.64,MEDIUM_RISK,1,0,0
C14506,Revolvers,20.03,LOW_RISK,0,0,0
C14507,Revolvers,7.22,HIGH_RISK,1,0,0
C14508,Revolvers,46.45,LOW_RISK,1,0,0
C14509,Dormant/Low Engagement,3.29,LOW_RISK,0,0,0
C14510,Dormant/Low Engagement,14.58,LOW_RISK,0,0,0
C14511,Dormant/Low Engagement,9.51,LOW_RISK,0,0,0
C14512,Transactors,41.66,LOW_RISK,0,0,0
C14513,Revolvers,10.57,LOW_RISK,0,0,0
C14514,Dormant/Low Engagement,2.13,LOW_RISK,0,0,0
C14515,Transactors,41.2,LOW_RISK,0,1,0
C14516,Transactors,12.99,LOW_RISK,0,0,0
C14517,Revolvers,21.33,LOW_RISK,1,0,0
C14518,Dormant/Low Engagement,15.43,LOW_RISK,0,0,0
C14519,Cash Advance Users,37.58,HIGH_RISK,1,1,0
C14520,Dormant/Low Engagement,26.85,LOW_RISK,0,0,0
C14521,Revolvers,13.58,LOW_RISK,0,1,0
C14522,Revolvers,14.96,LOW_RISK,0,0,0
C14523,Revolvers,9.41,HIGH_RISK,1,1,0
C14524,Dormant/Low Engagement,8.99,LOW_RISK,0,0,0
C14525,Revolvers,7.22,LOW_RISK,1,0,0
C14526,Dormant/Low Engagement,9.61,LOW_RISK,0,0,0
C14527,Revolvers,7.14,HIGH_RISK,1,1,0
C14528,Dormant/Low Engagement,4.56,LOW_RISK,0,0,0
C14529,Revolvers,24.63,LOW_RISK,0,0,0
C14530,Dormant/Low Engagement,2.66,LOW_RISK,0,0,0
C14531,Dormant/Low Engagement,6.54,LOW_RISK,0,0,0
C14532,Dormant/Low Engagement,30.19,LOW_RISK,0,0,0
C14533,Revolvers,5.79,LOW_RISK,1,0,0
C14534,Cash Advance Users,31.66,LOW_RISK,1,0,0
C14535,Revolvers,6.84,LOW_RISK,1,0,0
C14536,Cash Advance Users,53.3,MEDIUM_RISK,1,0,0
C14537,Revolvers,60.34,MEDIUM_RISK,1,0,1
C14538,Revolvers,20.46,LOW_RISK,0,0,0
C14539,Dormant/Low Engagement,10.16,LOW_RISK,0,0,0
C14540,Revolvers,11.41,LOW_RISK,0,0,0
C14541,Revolvers,12.11,HIGH_RISK,1,0,0
C14542,Cash Advance Users,33.12,LOW_RISK,1,0,0
C14543,Dormant/Low Engagement,2.31,LOW_RISK,0,0,0
C14544,Revolvers,11.01,LOW_RISK,0,1,0
C14545,Dormant/Low Engagement,8.97,LOW_RISK,0,0,0
C14546,Revolvers,12.65,LOW_RISK,1,0,0
C14547,Revolvers,16.35,LOW_RISK,0,1,0
C14548,Revolvers,26.42,LOW_RISK,1,0,0
C14549,Cash Advance Users,64.4,HIGH_RISK,1,1,1
C14550,Dormant/Low Engagement,4.8,LOW_RISK,0,0,0
C14551,Transactors,40.69,LOW_RISK,0,0,0
C14553,Revolvers,6.53,LOW_RISK,1,0,0
C14554,Dormant/Low Engagement,8.12,LOW_RISK,0,0,0
C14555,Revolvers,22.84,LOW_RISK,1,0,0
C14556,Dormant/Low Engagement,8.5,LOW_RISK,0,0,0
C14557,Revolvers,25.17,LOW_RISK,1,0,0
C14558,Dormant/Low Engagement,11.27,LOW_RISK,0,0,0
C14559,Dormant/Low Engagement,17.2,LOW_RISK,0,0,0
C14560,Transactors,16.65,LOW_RISK,0,0,0
C14561,Cash Advance Users,76.34,HIGH_RISK,1,0,1
C14562,Revolvers,28.38,LOW_RISK,1,0,0
C14563,Revolvers,9.06,LOW_RISK,1,0,0
C14564,Transactors,15.0,LOW_RISK,0,0,0
C14565,Dormant/Low Engagement,5.99,LOW_RISK,0,0,0
C14566,Revolvers,15.24,LOW_RISK,1,0,0
C14567,Dormant/Low Engagement,19.2,LOW_RISK,0,0,0
C14568,Revolvers,27.84,LOW_RISK,1,0,0
C14569,Revolvers,16.3,LOW_RISK,0,1,0
C14570,Dormant/Low Engagement,10.53,LOW_RISK,0,0,0
C14571,Dormant/Low Engagement,13.81,LOW_RISK,0,0,0
C14572,Dormant/Low Engagement,15.17,LOW_RISK,0,0,0
C14573,Revolvers,7.02,HIGH_RISK,1,1,0
C14574,Dormant/Low Engagement,15.71,LOW_RISK,0,0,0
C14575,Dormant/Low Engagement,6.36,LOW_RISK,0,0,0
C14576,Revolvers,7.14,LOW_RISK,1,0,0
C14577,Revolvers,11.89,HIGH_RISK,1,0,0
C14578,Cash Advance Users,27.07,LOW_RISK,1,0,0
C14579,Revolvers,7.92,LOW_RISK,1,0,0
C14580,Transactors,28.03,LOW_RISK,0,0,0
C14581,Dormant/Low Engagement,22.48,LOW_RISK,0,0,0
C14582,Transactors,27.81,LOW_RISK,0,0,0
C14583,Revolvers,9.82,LOW_RISK,1,0,0
C14584,Dormant/Low Engagement,8.34,LOW_RISK,0,0,0
C14585,Revolvers,21.23,LOW_RISK,1,0,0
C14586,Revolvers,28.77,MEDIUM_RISK,0,1,0
C14587,Transactors,33.04,LOW_RISK,0,0,0
C14588,Dormant/Low Engagement,17.04,LOW_RISK,0,0,0
C14589,Dormant/Low Engagement,9.67,LOW_RISK,0,0,0
C14590,Dormant/Low Engagement,12.79,LOW_RISK,0,0,0
C14591,Dormant/Low Engagement,5.31,LOW_RISK,0,0,0
C14592,Revolvers,13.42,LOW_RISK,1,0,0
C14593,Revolvers,21.34,LOW_RISK,1,0,0
C14594,Dormant/Low Engagement,26.4,LOW_RISK,0,0,0
C14595,Dormant/Low Engagement,1.4,LOW_RISK,0,0,0
C14596,Revolvers,17.78,LOW_RISK,0,0,0
C14597,Dormant/Low Engagement,3.83,LOW_RISK,0,0,0
C14598,Cash Advance Users,19.87,LOW_RISK,1,0,0
C14599,Dormant/Low Engagement,2.19,LOW_RISK,0,0,0
C14600,Dormant/Low Engagement,15.54,LOW_RISK,0,0,0
C14601,Revolvers,19.9,HIGH_RISK,1,1,0
C14602,Dormant/Low Engagement,4.85,LOW_RISK,0,0,0
C14603,Cash Advance Users,18.14,LOW_RISK,1,0,0
C14604,Dormant/Low Engagement,9.14,LOW_RISK,0,0,0
C14606,Cash Advance Users,51.44,MEDIUM_RISK,1,0,0
C14607,Dormant/Low Engagement,11.36,LOW_RISK,0,0,0
C14608,Dormant/Low Engagement,5.29,LOW_RISK,0,0,0
C14609,Revolvers,7.78,LOW_RISK,1,0,0
C14610,Revolvers,12.41,LOW_RISK,1,0,0
C14611,Revolvers,22.91,LOW_RISK,0,1,0
C14612,Revolvers,21.33,LOW_RISK,0,0,0
C14613,Dormant/Low Engagement,13.95,LOW_RISK,0,0,0
C14614,Cash Advance Users,35.38,HIGH_RISK,1,1,0
C14615,Revolvers,25.46,LOW_RISK,1,0,0
C14616,Dormant/Low Engagement,2.15,LOW_RISK,0,0,0
C14617,Revolvers,12.99,LOW_RISK,1,0,0
C14618,Revolvers,19.95,LOW_RISK,1,0,0
C14619,Revolvers,8.14,HIGH_RISK,1,1,0
C14620,Dormant/Low Engagement,2.11,LOW_RISK,0,0,0
C14621,Revolvers,6.17,LOW_RISK,1,0,0
C14622,Dormant/Low Engagement,10.36,LOW_RISK,0,0,0
C14623,Revolvers,8.47,LOW_RISK,1,0,0
C14624,Dormant/Low Engagement,5.54,LOW_RISK,0,0,0
C14625,Dormant/Low Engagement,7.36,LOW_RISK,0,0,0
C14626,Dormant/Low Engagement,16.62,LOW_RISK,0,0,0
C14627,Dormant/Low Engagement,9.38,LOW_RISK,0,0,0
C14628,Dormant/Low Engagement,8.42,LOW_RISK,0,0,0
C14629,Revolvers,28.7,LOW_RISK,0,1,0
C14630,Cash Advance Users,57.92,MEDIUM_RISK,0,0,1
C14631,Cash Advance Users,19.8,HIGH_RISK,1,0,0
C14632,Transactors,28.82,LOW_RISK,0,0,0
C14633,Transactors,44.49,LOW_RISK,0,0,0
C14634,Cash Advance Users,39.65,LOW_RISK,1,0,0
C14635,Dormant/Low Engagement,15.37,LOW_RISK,0,0,0
C14636,Dormant/Low Engagement,1.95,LOW_RISK,0,0,0
C14637,Dormant/Low Engagement,11.12,LOW_RISK,0,0,0
C14638,Revolvers,9.38,HIGH_RISK,1,1,0
C14639,Cash Advance Users,40.31,HIGH_RISK,1,1,0
C14640,Cash Advance Users,92.16,HIGH_RISK,0,0,1
C14641,Dormant/Low Engagement,6.84,LOW_RISK,0,0,0
C14642,Dormant/Low Engagement,17.66,LOW_RISK,0,0,0
C14643,Transactors,20.02,LOW_RISK,0,0,0
C14644,Dormant/Low Engagement,15.09,LOW_RISK,0,0,0
C14645,Revolvers,12.73,LOW_RISK,1,0,0
C14646,Dormant/Low Engagement,13.79,LOW_RISK,0,0,0
C14647,Dormant/Low Engagement,1.22,LOW_RISK,0,0,0
C14648,Dormant/Low Engagement,49.81,LOW_RISK,0,0,0
C14649,Revolvers,12.28,HIGH_RISK,1,0,0
C14650,Dormant/Low Engagement,3.95,LOW_RISK,0,0,0
C14651,Revolvers,11.26,HIGH_RISK,1,1,0
C14652,Revolvers,14.74,LOW_RISK,0,0,0
C14653,Revolvers,13.7,LOW_RISK,1,0,0
C14654,Dormant/Low Engagement,7.36,LOW_RISK,0,0,0
C14655,Dormant/Low Engagement,10.64,LOW_RISK,0,0,0
C14656,Revolvers,31.77,LOW_RISK,0,0,0
C14657,Transactors,37.65,LOW_RISK,0,0,0
C14658,Revolvers,19.26,LOW_RISK,1,0,0
C14659,Dormant/Low Engagement,8.86,LOW_RISK,0,0,0
C14660,Revolvers,22.48,LOW_RISK,0,1,0
C14661,Dormant/Low Engagement,7.85,LOW_RISK,0,0,0
C14662,Revolvers,17.21,LOW_RISK,0,1,0
C14663,Dormant/Low Engagement,4.25,LOW_RISK,0,0,0
C14664,Revolvers,11.82,LOW_RISK,0,0,0
C14665,Transactors,64.54,MEDIUM_RISK,0,1,1
C14666,Dormant/Low Engagement,6.3,LOW_RISK,0,0,0
C14667,Transactors,59.11,MEDIUM_RISK,0,0,1
C14668,Dormant/Low Engagement,5.74,LOW_RISK,0,0,0
C14669,Dormant/Low Engagement,24.72,LOW_RISK,0,0,0
C14670,Dormant/Low Engagement,5.57,LOW_RISK,0,0,0
C14672,Dormant/Low Engagement,12.35,LOW_RISK,0,0,0
C14673,Revolvers,14.3,LOW_RISK,0,1,0
C14674,Revolvers,20.24,HIGH_RISK,0,0,0
C14675,Revolvers,10.2,HIGH_RISK,1,1,0
C14676,Dormant/Low Engagement,22.95,LOW_RISK,0,0,0
C14677,Dormant/Low Engagement,2.33,LOW_RISK,0,0,0
C14678,Transactors,36.01,LOW_RISK,0,0,0
C14679,Dormant/Low Engagement,33.64,LOW_RISK,0,0,0
C14680,Transactors,20.78,LOW_RISK,0,0,0
C14681,Revolvers,16.18,LOW_RISK,0,0,0
C14682,Revolvers,17.51,LOW_RISK,1,0,0
C14683,Dormant/Low Engagement,14.89,LOW_RISK,0,0,0
C14684,Cash Advance Users,42.74,LOW_RISK,1,0,0
C14685,Revolvers,24.29,HIGH_RISK,1,1,0
C14686,Revolvers,13.78,HIGH_RISK,1,1,0
C14687,Dormant/Low Engagement,4.57,LOW_RISK,0,0,0
C14688,Cash Advance Users,34.26,HIGH_RISK,1,0,0
C14689,Dormant/Low Engagement,9.37,LOW_RISK,0,0,0
C14690,Revolvers,8.23,LOW_RISK,1,0,0
C14691,Cash Advance Users,49.96,HIGH_RISK,1,1,0
C14692,Revolvers,16.5,LOW_RISK,1,0,0
C14693,Dormant/Low Engagement,19.71,LOW_RISK,0,0,0
C14694,Revolvers,16.34,LOW_RISK,0,1,0
C14695,Revolvers,16.02,LOW_RISK,1,0,0
C14696,Revolvers,6.38,LOW_RISK,1,0,0
C14697,Revolvers,8.55,HIGH_RISK,1,1,0
C14698,Dormant/Low Engagement,9.25,LOW_RISK,0,0,0
C14699,Dormant/Low Engagement,6.05,LOW_RISK,0,0,0
C14700,Revolvers,20.97,LOW_RISK,1,0,0
C14701,Transactors,23.55,LOW_RISK,0,0,0
C14702,Transactors,23.48,LOW_RISK,0,1,0
C14703,Dormant/Low Engagement,10.78,LOW_RISK,0,0,0
C14704,Dormant/Low Engagement,4.86,LOW_RISK,0,0,0
C14705,Cash Advance Users,38.33,LOW_RISK,1,0,0
C14706,Revolvers,9.5,LOW_RISK,1,0,0
C14707,Cash Advance Users,47.61,LOW_RISK,1,0,0
C14708,Cash Advance Users,30.51,HIGH_RISK,1,0,0
C14709,Revolvers,20.88,LOW_RISK,1,0,0
C14710,Cash Advance Users,41.21,LOW_RISK,0,1,0
C14711,Cash Advance Users,44.25,HIGH_RISK,1,0,0
C14712,Dormant/Low Engagement,15.66,LOW_RISK,0,0,0
C14713,Revolvers,7.71,HIGH_RISK,1,1,0
C14714,Dormant/Low Engagement,25.69,LOW_RISK,0,0,0
C14715,Dormant/Low Engagement,8.07,LOW_RISK,0,0,0
C14716,Dormant/Low Engagement,18.47,LOW_RISK,0,0,0
C14717,Revolvers,7.3,HIGH_RISK,1,1,0
C14718,Dormant/Low Engagement,5.26,LOW_RISK,0,0,0
C14719,Dormant/Low Engagement,5.01,LOW_RISK,0,0,0
C14720,Revolvers,9.83,LOW_RISK,0,0,0
C14721,Revolvers,10.6,LOW_RISK,1,0,0
C14722,Dormant/Low Engagement,3.06,LOW_RISK,0,0,0
C14723,Cash Advance Users,39.55,HIGH_RISK,1,1,0
C14724,Cash Advance Users,42.22,LOW_RISK,0,0,0
C14725,Revolvers,21.08,LOW_RISK,0,1,0
C14726,Revolvers,20.16,LOW_RISK,1,0,0
C14727,Dormant/Low Engagement,12.23,LOW_RISK,0,0,0
C14728,Cash Advance Users,21.33,HIGH_RISK,1,1,0
C14729,Revolvers,18.15,LOW_RISK,0,1,0
C14730,Revolvers,11.98,HIGH_RISK,1,1,0
C14731,Revolvers,34.12,LOW_RISK,1,0,0
C14732,Dormant/Low Engagement,1.67,LOW_RISK,0,0,0
C14733,Revolvers,7.07,LOW_RISK,1,0,0
C14734,Dormant/Low Engagement,4.24,LOW_RISK,0,0,0
C14735,Revolvers,9.86,LOW_RISK,1,0,0
C14736,Dormant/Low Engagement,30.99,LOW_RISK,0,0,0
C14737,Revolvers,11.46,LOW_RISK,0,0,0
C14738,Revolvers,8.83,HIGH_RISK,1,1,0
C14739,Dormant/Low Engagement,5.25,LOW_RISK,0,0,0
C14740,Dormant/Low Engagement,15.28,LOW_RISK,0,0,0
C14741,Dormant/Low Engagement,6.37,LOW_RISK,0,0,0
C14742,Dormant/Low Engagement,3.69,LOW_RISK,0,0,0
C14743,Cash Advance Users,20.45,HIGH_RISK,1,1,0
C14744,Cash Advance Users,26.79,LOW_RISK,0,0,0
C14745,Cash Advance Users,24.54,LOW_RISK,1,0,0
C14746,Dormant/Low Engagement,6.59,LOW_RISK,0,0,0
C14747,Dormant/Low Engagement,26.18,LOW_RISK,1,0,0
C14748,Revolvers,17.59,LOW_RISK,0,0,0
C14749,Revolvers,12.78,LOW_RISK,1,0,0
C14750,Revolvers,21.87,LOW_RISK,1,0,0
C14751,Dormant/Low Engagement,15.33,LOW_RISK,0,0,0
C14752,Cash Advance Users,26.96,LOW_RISK,1,0,0
C14753,Dormant/Low Engagement,19.04,LOW_RISK,0,0,0
C14754,Dormant/Low Engagement,6.04,LOW_RISK,0,0,0
C14755,Dormant/Low Engagement,7.93,LOW_RISK,0,0,0
C14756,Dormant/Low Engagement,8.4,LOW_RISK,0,0,0
C14757,Dormant/Low Engagement,2.54,LOW_RISK,0,0,0
C14758,Cash Advance Users,40.52,LOW_RISK,1,0,0
C14759,Dormant/Low Engagement,4.69,LOW_RISK,0,0,0
C14760,Dormant/Low Engagement,13.18,LOW_RISK,0,0,0
C14761,Revolvers,9.52,HIGH_RISK,1,1,0
C14762,Dormant/Low Engagement,6.53,LOW_RISK,0,0,0
C14763,Revolvers,36.8,LOW_RISK,1,0,0
C14764,Transactors,68.03,HIGH_RISK,0,0,1
C14765,Transactors,28.77,LOW_RISK,0,0,0
C14766,Cash Advance Users,41.9,LOW_RISK,1,0,0
C14767,Dormant/Low Engagement,12.02,LOW_RISK,0,0,0
C14768,Revolvers,9.94,HIGH_RISK,1,1,0
C14769,Transactors,17.93,LOW_RISK,0,0,0
C14770,Dormant/Low Engagement,4.14,LOW_RISK,0,0,0
C14771,Transactors,15.17,LOW_RISK,0,0,0
C14772,Cash Advance Users,16.66,LOW_RISK,1,0,0
C14773,Revolvers,7.28,LOW_RISK,1,0,0
C14774,Dormant/Low Engagement,11.41,LOW_RISK,0,0,0
C14775,Revolvers,12.71,LOW_RISK,1,0,0
C14776,Revolvers,26.7,LOW_RISK,1,0,0
C14777,Cash Advance Users,39.4,LOW_RISK,0,0,0
C14778,Dormant/Low Engagement,15.95,LOW_RISK,0,0,0
C14779,Revolvers,39.09,LOW_RISK,1,0,0
C14780,Revolvers,7.41,HIGH_RISK,1,1,0
C14781,Dormant/Low Engagement,12.4,LOW_RISK,0,0,0
C14783,Revolvers,16.8,HIGH_RISK,1,0,0
C14784,Dormant/Low Engagement,11.16,LOW_RISK,0,0,0
C14785,Cash Advance Users,21.76,HIGH_RISK,1,1,0
C14786,Dormant/Low Engagement,0.86,LOW_RISK,0,0,0
C14787,Revolvers,12.56,LOW_RISK,1,0,0
C14788,Transactors,32.22,LOW_RISK,0,0,0
C14789,Transactors,28.33,LOW_RISK,0,1,0
C14790,Revolvers,21.84,LOW_RISK,1,0,0
C14791,Revolvers,10.88,LOW_RISK,1,0,0
C14792,Dormant/Low Engagement,15.93,LOW_RISK,0,0,0
C14793,Transactors,19.58,LOW_RISK,0,0,0
C14794,Dormant/Low Engagement,2.48,LOW_RISK,0,0,0
C14795,Cash Advance Users,76.43,HIGH_RISK,0,0,1
C14796,Dormant/Low Engagement,3.18,LOW_RISK,0,0,0
C14797,Dormant/Low Engagement,12.95,LOW_RISK,0,0,0
C14798,Dormant/Low Engagement,9.53,LOW_RISK,0,0,0
C14799,Dormant/Low Engagement,13.53,LOW_RISK,0,0,0
C14800,Dormant/Low Engagement,31.5,LOW_RISK,1,0,0
C14802,Transactors,32.38,LOW_RISK,0,1,0
C14803,Revolvers,8.94,HIGH_RISK,1,1,0
C14804,Revolvers,25.56,LOW_RISK,1,0,0
C14805,Dormant/Low Engagement,8.9,LOW_RISK,0,0,0
C14806,Dormant/Low Engagement,36.49,LOW_RISK,0,0,0
